era_SectionOfLine;era_SectionOfLine_era_opStart;era_SectionOfLine_era_opStart__label;era_SectionOfLine_era_nationalLine_rdfs_label;era_SectionOfLine_era_lengthOfSectionOfLine;era_SectionOfLine_era_opEnd;era_SectionOfLine_era_opEnd__label;CUSTOM_VAR_IN_COUNTRY;CUSTOM_VAR_IN_COUNTRY__label;__type;__label
http://data.europa.eu/949/sectionOfLine/5c198055f8;http://data.europa.eu/949/operationalPoint/2c9c8fb882;Viby Sjælland;14044;5.255;http://data.europa.eu/949/operationalPoint/61fe59e162;Borup;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/25bdcd71df;http://data.europa.eu/949/operationalPoint/e1498cd90f;Lejre;52042;5.53;http://data.europa.eu/949/operationalPoint/67b9ca93ad;Hvalsø;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/7ddce688a7;http://data.europa.eu/949/operationalPoint/4695056063;Kalvebod;124006;4.777;http://data.europa.eu/949/operationalPoint/5c36576ea6;Københavns Lufthavn;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/7a3554ff16;http://data.europa.eu/949/operationalPoint/098deb04f3;Ringkøbing;314142;20.0;http://data.europa.eu/949/operationalPoint/e5aceb7fe3;Ulfborg;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/953a19af0f;http://data.europa.eu/949/operationalPoint/cd98bda167;Masnedø;24124;3.6;http://data.europa.eu/949/operationalPoint/2cc41caea2;Orehoved;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/1783c94e76;http://data.europa.eu/949/operationalPoint/39ec1fa690;Hillerød;606002;0.281;http://data.europa.eu/949/operationalPoint/b31b167ef9;Slotspavillonen;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/8531831b89;http://data.europa.eu/949/operationalPoint/e21bc3b315;Vigerslev;129002;1.04;http://data.europa.eu/949/operationalPoint/4695056063;Kalvebod;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/0a079268c7;http://data.europa.eu/949/operationalPoint/f6de7dcb12;Eskilstrup;26014;6.6;http://data.europa.eu/949/operationalPoint/b3052227d3;Nykøbing Falster;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/772a772e6e;http://data.europa.eu/949/operationalPoint/9e916e29ec;Varde;662002;1.255;http://data.europa.eu/949/operationalPoint/4ff91a487f;Varde Vest;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/5e75e7294f;http://data.europa.eu/949/operationalPoint/68572b173f;Lunderskov;264034;4.127;http://data.europa.eu/949/operationalPoint/8f13b8a618;Vamdrup;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/4f94b2b19e;http://data.europa.eu/949/operationalPoint/44b3c0de97;Skive;322072;6.2;http://data.europa.eu/949/operationalPoint/f2ab51909b;Rønbjerg;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/5563730872;http://data.europa.eu/949/operationalPoint/a5dbd647f4;Ribe;302018;18.654;http://data.europa.eu/949/operationalPoint/fd68e4f01f;Skærbæk;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/b10f96d167;http://data.europa.eu/949/operationalPoint/284602f098;Køge;42056;4.4;http://data.europa.eu/949/operationalPoint/4fd0feae93;Herfølge;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/6fb2b1ce5e;http://data.europa.eu/949/operationalPoint/cf2688a669;Grænge;632010;7.2;http://data.europa.eu/949/operationalPoint/aa555a4eb3;Sakskøbing;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/ad2a23d6fb;http://data.europa.eu/949/operationalPoint/a7c66482f9;Holme-Olstrup;42086;6.074;http://data.europa.eu/949/operationalPoint/2216e9c662;Næstved;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/0c5af8758e;http://data.europa.eu/949/operationalPoint/9c20f556ba;Sønderborg;282002;14.542;http://data.europa.eu/949/operationalPoint/8b90403abf;Gråsten;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/a142ae049b;http://data.europa.eu/949/operationalPoint/8ccd54a209;Guldager;312064;8.6;http://data.europa.eu/949/operationalPoint/9e916e29ec;Varde;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/4c762796ad;http://data.europa.eu/949/operationalPoint/a56670bdd4;Herning;334044;8.4;http://data.europa.eu/949/operationalPoint/fb4eeac5ce;Kølkær;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/8fb018f12f;http://data.europa.eu/949/operationalPoint/a5465f1802;Hårlev;618014;4.62;http://data.europa.eu/949/operationalPoint/eff12c712f;Karise;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/2c15f60ceb;http://data.europa.eu/949/operationalPoint/a59c6554f6;Bedsted Thy;342048;12.0;http://data.europa.eu/949/operationalPoint/acf7f40256;Snedsted;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/fcea013205;http://data.europa.eu/949/operationalPoint/bce2008b7e;Fårup;244184;15.0;http://data.europa.eu/949/operationalPoint/4f3e728cdb;Hobro;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/d9b791e836;http://data.europa.eu/949/operationalPoint/021f66d325;Vejbæk;268104;4.734;http://data.europa.eu/949/operationalPoint/7c31898968;Padborg;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/fad835a528;http://data.europa.eu/949/operationalPoint/1b69d4ccd9;Valby;816006;5.632;http://data.europa.eu/949/operationalPoint/86c3496cf7;Glostrup;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/5dc31fe0ae;http://data.europa.eu/949/operationalPoint/c11f206ffc;Borris;354104;9.0;http://data.europa.eu/949/operationalPoint/3c041c8a69;Skjern;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/995e951372;http://data.europa.eu/949/operationalPoint/d1b37c67d9;Hjørring;253000668001;0.01;http://data.europa.eu/949/operationalPoint/3564bfb9dc;Hjørring;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/cb016d6f16;http://data.europa.eu/949/operationalPoint/598fc9c9e3;Høje Taastrup;12022;9.102;http://data.europa.eu/949/operationalPoint/bbff051db4;Roskilde;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/76885b6079;http://data.europa.eu/949/operationalPoint/60c1f88326;Tistrup;312088;9.6;http://data.europa.eu/949/operationalPoint/130e3cfe52;Ølgod;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/316a6f985a;http://data.europa.eu/949/operationalPoint/bcc0396648;Skibbild;332034;8.8;http://data.europa.eu/949/operationalPoint/a56670bdd4;Herning;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/5eed6454bf;http://data.europa.eu/949/operationalPoint/d91f2d5a39;Taastrup;818020;0.93;http://data.europa.eu/949/operationalPoint/738ceeb39c;Høje Taastrup;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/f1a0d0f861;http://data.europa.eu/949/operationalPoint/386d6ce272;Hellerup;826010;1.508;http://data.europa.eu/949/operationalPoint/34562439f4;Gentofte;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/fb862bf7b7;http://data.europa.eu/949/operationalPoint/7c31898968;Padborg;269000269500;0.029;http://data.europa.eu/949/operationalPoint/42c66d4528;Padborg kombiterminal;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/4da5fdb31f;http://data.europa.eu/949/operationalPoint/2b57939583;Grevinge;609032;5.93;http://data.europa.eu/949/operationalPoint/94a214ed55;Vig;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/0f736dd13f;http://data.europa.eu/949/operationalPoint/b0f6763084;Esbjerg;312058;6.531;http://data.europa.eu/949/operationalPoint/8ccd54a209;Guldager;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/dd181ed7c0;http://data.europa.eu/949/operationalPoint/1a08fc276d;Vejle;234028;13.01;http://data.europa.eu/949/operationalPoint/cbf770db93;Hedensted;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/90dd8861ac;http://data.europa.eu/949/operationalPoint/17180baa59;Holsted;292028;11.63;http://data.europa.eu/949/operationalPoint/e8436ea38d;Bramming;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/1b60f14dd0;http://data.europa.eu/949/operationalPoint/8f13b8a618;Vamdrup;264040;2.632;http://data.europa.eu/949/operationalPoint/c96cfac745;Farris;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/857adc77e3;http://data.europa.eu/949/operationalPoint/8bc33e54bf;Karlslunde;854026;3.837;http://data.europa.eu/949/operationalPoint/d576aa4b6a;Solrød Strand;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/9122ba73c3;http://data.europa.eu/949/operationalPoint/9b1b70002d;Haslev;42076;9.8;http://data.europa.eu/949/operationalPoint/a7c66482f9;Holme-Olstrup;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/1086a7678a;http://data.europa.eu/949/operationalPoint/6d86feca00;Vordingborg;24122;1.8;http://data.europa.eu/949/operationalPoint/cd98bda167;Masnedø;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/a95e6c35a0;http://data.europa.eu/949/operationalPoint/cd30c62818;Jersie Fjern;20034;0.2;http://data.europa.eu/949/operationalPoint/4c8399ffcc;Køge Nord;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/24bc4c5718;http://data.europa.eu/949/operationalPoint/9c950d8db9;Mårum;606014;5.479;http://data.europa.eu/949/operationalPoint/421e098e7c;Græsted;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/e5673a3d46;http://data.europa.eu/949/operationalPoint/b0f6763084;Esbjerg;295000295901;0.033;http://data.europa.eu/949/operationalPoint/31e8d107c8;Esbjerg Havn;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/18649f8116;http://data.europa.eu/949/operationalPoint/7b44bea978;Mørkøv;52084;5.336;http://data.europa.eu/949/operationalPoint/eb35be1462;Jyderup;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/c65c48b621;http://data.europa.eu/949/operationalPoint/ec3805c540;Slagelse;16096;5.435;http://data.europa.eu/949/operationalPoint/0cfeeb2c55;Forlev;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/d81de25f63;http://data.europa.eu/949/operationalPoint/5c36576ea6;Københavns Lufthavn;126016;3.695;http://data.europa.eu/949/operationalPoint/58a1913e98;Peberholm grænse;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/446e785172;http://data.europa.eu/949/operationalPoint/a4d854312c;Vojens;266062;18.193;http://data.europa.eu/949/operationalPoint/7cbf77462e;Rødekro;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/bccce7c96d;http://data.europa.eu/949/operationalPoint/e98d602e5f;Østerport;822004;1.722;http://data.europa.eu/949/operationalPoint/474aaa6c25;Svanemøllen;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/3dc6d4a7fb;http://data.europa.eu/949/operationalPoint/f7c97f7994;Ullerslev;222012;7.443;http://data.europa.eu/949/operationalPoint/5662d585ef;Marslev;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/3b59a5ee0e;http://data.europa.eu/949/operationalPoint/878e4d0987;Aalborg;252250;0.8;http://data.europa.eu/949/operationalPoint/e55a819cda;Lindholm;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/bc0f7004ec;http://data.europa.eu/949/operationalPoint/bd0a5ddc10;Regstrup;52076;6.382;http://data.europa.eu/949/operationalPoint/7b44bea978;Mørkøv;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/35cb4250d9;http://data.europa.eu/949/operationalPoint/1ec6737ae9;Svejbæk;352024;6.0;http://data.europa.eu/949/operationalPoint/8cb36e0d2a;Silkeborg;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/58d48d3def;http://data.europa.eu/949/operationalPoint/fb4eeac5ce;Kølkær;334052;5.0;http://data.europa.eu/949/operationalPoint/a562242947;Fasterholt;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/f8265df007;http://data.europa.eu/949/operationalPoint/0cfeeb2c55;Forlev;16102;5.38;http://data.europa.eu/949/operationalPoint/f9336b4ec3;Korsør;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/5217c9eefa;http://data.europa.eu/949/operationalPoint/eff12c712f;Karise;618018;8.18;http://data.europa.eu/949/operationalPoint/dec12195f9;Faxe Syd;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/fbb698d100;http://data.europa.eu/949/operationalPoint/c1a928303a;Firhøj;605022;4.381;http://data.europa.eu/949/operationalPoint/b4de69224f;Gilleleje;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/26f06ab0c3;http://data.europa.eu/949/operationalPoint/ac04aa595f;Ringsted;16066;5.276;http://data.europa.eu/949/operationalPoint/8da4a0ede5;Fjenneslev;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/d1212a3218;http://data.europa.eu/949/operationalPoint/0274f4669a;Store Heddinge;619014;5.41;http://data.europa.eu/949/operationalPoint/8559949c78;Rødvig;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/180a3d7287;http://data.europa.eu/949/operationalPoint/39ec1fa690;Hillerød;92038;7.523;http://data.europa.eu/949/operationalPoint/b80036fe43;Fredensborg;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/4fed709abb;http://data.europa.eu/949/operationalPoint/38ec8b12a2;Gørløse;604012;3.725;http://data.europa.eu/949/operationalPoint/aab83b12bd;Skævinge;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/f95a0b1fd8;http://data.europa.eu/949/operationalPoint/b6b3971c14;København H;102002;1.183;http://data.europa.eu/949/operationalPoint/e9ab0cd992;Østerport;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/264a9ce698;http://data.europa.eu/949/operationalPoint/30e9c0c54a;Lersøen;884012;0.925;http://data.europa.eu/949/operationalPoint/386d6ce272;Hellerup;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/b614753cca;http://data.europa.eu/949/operationalPoint/25ada43e5e;Hørve;609022;3.37;http://data.europa.eu/949/operationalPoint/6f5b375732;Fårevejle;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/d36138d55c;http://data.europa.eu/949/operationalPoint/79d1052cad;Grejsdal;334112;3.6;http://data.europa.eu/949/operationalPoint/1a08fc276d;Vejle;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/0f890f3fd2;http://data.europa.eu/949/operationalPoint/284602f098;Køge;42053855000;0.052;http://data.europa.eu/949/operationalPoint/443978e2cc;Køge;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/143af1e472;http://data.europa.eu/949/operationalPoint/0ab560985c;København H;122020;0.15;http://data.europa.eu/949/operationalPoint/d84a0b328d;Bavnehøj;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/c8370e3ae5;http://data.europa.eu/949/operationalPoint/67b9ca93ad;Hvalsø;52050;3.08;http://data.europa.eu/949/operationalPoint/4a45f5a2d6;Tølløse;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
http://data.europa.eu/949/sectionOfLine/498139452e;http://data.europa.eu/949/operationalPoint/1b9f3b56f1;Vrå;252286;9.6;http://data.europa.eu/949/operationalPoint/d1b37c67d9;Hjørring;http://publications.europa.eu/resource/authority/country/DNK;Denmark;;
